comment_id,comment,article_id,article_title,article_url,reply_id,reply,CQ1,CQ2,CQ3,RQ1,outlet,bias_score,reliability_score,bias_class,reliability_class,overall_reliability,overall_bias,polarity_strength
1336840562511589377,Yep; the Trump’s built their wealth in the private sector. The Bidens have used their “govt service” to sell out our country while lining their own pockets. And Hunter’s “bad night” lasted a lot longer. Congrats to China: they now have their guy in the White House.,1336831791336984576,The Hunter Biden Criminal Probe Bolsters a Chinese Scholar's Claim About Beijing's Influence With the Biden Administration,https://greenwald.substack.com/p/the-hunter-biden-criminal-probe-bolsters,1336843756998365184,Trumps are scam artist. Please. Bankrupt 6 times. Money is from loans or swindles from real estate investors. President-elect Biden earned millions from book deals. Keep worshipping the lowlife con artists,yes,yes,support,"F,E",Glenn Greenwald,14.0,26.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9703299876858601
1336843756998365184,Trumps are scam artist. Please. Bankrupt 6 times. Money is from loans or swindles from real estate investors. President-elect Biden earned millions from book deals. Keep worshipping the lowlife con artists,1336831791336984576,The Hunter Biden Criminal Probe Bolsters a Chinese Scholar's Claim About Beijing's Influence With the Biden Administration,https://greenwald.substack.com/p/the-hunter-biden-criminal-probe-bolsters,1336845337948983296,"You sound like the President of the Hunter Biden fan club....and you call the Trump family scam artists?!! So you’re a bad judge of character, but it looks like your boy is in the White House now. Let’s see if he can handle it.",yes,yes,unrelated,E,Glenn Greenwald,14.0,26.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9703299876858601
1336849551739789312,You’ve become a deranged clown,1336831791336984576,The Hunter Biden Criminal Probe Bolsters a Chinese Scholar's Claim About Beijing's Influence With the Biden Administration,https://greenwald.substack.com/p/the-hunter-biden-criminal-probe-bolsters,1336852535534104581,"to see glen walk by a peasant under a bridge and say “you piece of shit don’t care about this one story of corruption within a system of literally a trillion stories of corruption? Fuck you, sellout bitch lib”",yes,yes,support,D,Glenn Greenwald,14.0,26.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9703299876858601
1336856877624422400,I wish the regular citizenry could break through the Firewall Of China because this is making me miserable.China is telling their citizens we(world) want on their knees so China can try to force us all onto our knees and humiliate making poor Chinese citizens feel better/distract,1336831791336984576,The Hunter Biden Criminal Probe Bolsters a Chinese Scholar's Claim About Beijing's Influence With the Biden Administration,https://greenwald.substack.com/p/the-hunter-biden-criminal-probe-bolsters,1336876501376053249,"Very tough to dispute your logic. Based on your own words, I offer the theory that you are both confused and somewhat dim. Take care-",yes,yes,support,E,Glenn Greenwald,14.0,26.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9703299876858601
1336876501376053249,"Very tough to dispute your logic. Based on your own words, I offer the theory that you are both confused and somewhat dim. Take care-",1336831791336984576,The Hunter Biden Criminal Probe Bolsters a Chinese Scholar's Claim About Beijing's Influence With the Biden Administration,https://greenwald.substack.com/p/the-hunter-biden-criminal-probe-bolsters,1336877843419193345,"Firstly look at movies like ""Fearless"" about China's past, this humiliation aspect has been used to whip them up into a frenzy before. At times has the US overstepped it's bounds yes but for most Americans or World citizens it's never been about (cont.)",yes,yes,support,D,Glenn Greenwald,14.0,26.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9703299876858601
1337111694166790145,"MSNBC would likely publish them!!! or tweet them and we can all retweet..#but more disgusting are those two wastrels posing for pictures with dead beautiful wild animals...hoping the time is coming when one isn't dead and takes at least an arm or leg or if doing no harm, the head",1336831791336984576,The Hunter Biden Criminal Probe Bolsters a Chinese Scholar's Claim About Beijing's Influence With the Biden Administration,https://greenwald.substack.com/p/the-hunter-biden-criminal-probe-bolsters,1337112892093640704,His father is president-elect and took some of the bribe money. He's part of it.,yes,yes,support,"G,C",Glenn Greenwald,14.0,26.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9703299876858601
1339642668142485507,"Now that you’ve become part of the alt-right, you must first prove, you’re not evil. Otherwise, anything you say must be classified as white supremacist talking point and lies. It might seem unfair, but it’s important if we want to defeat fascism. #TrustScience #equality",1339638793389928450,Instagram is Using False “Fact-Checking” to Protect Joe Biden’s Crime Record From Criticisms,https://greenwald.substack.com/p/instagram-is-using-false-fact-checking,1339673870366814210,not on your life are they reliable,yes,yes,oppose,E,Glenn Greenwald,10.33,27.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9784688747155662
1332708921702711297,Far be it from her to do her homework or speak truth. She's just another America-hater who likely required Dominion to get in office.,1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1332722335716139009,"Glenn is bringing in all the big brains lately, I see",yes,yes,support,"D,C",Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1332709051306807298,"isn’t the sharpest tool in the shed, she’ll do and say anything to defend corruption and terrorism against the country who gave her the opportunities she has today.",1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1332723029437276161, God youre an idiot,yes,yes,support,"C,F",Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1332714238020886529,Her and AOC are the hugest disappointments as far as progressive sell-outs.,1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1332717078063718400,"""She and AOC"", not ""her and AOC""",yes,yes,support,"C,F",Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1332716593017712640,"She can defend that creep's bombing of places like Somalia now that she's safe in the United States, see how that works.",1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1332750523246784512,"She didn’t defend him. Nor did she defend the law. She argued Greenwald was wrong in his interpretation of the law. Given the damage such a broad interpretation would do, her correction of his interpretation is well in line with progressive standards.",yes,yes,support,"C,F",Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1332718158759735302,"deleted a previous version of this tweet that called Abrams a ""war criminal apologist"". Of course he was worse than that, directly involved as a Reagan era US official who was preoccupied with ensuring that that mass murderers in Central America received US support",1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1332734490452561920,"lmao the blisteringly hot take of ""notably anti-war immigrant politician actually supports imperialism because of a one line quote"" Willfully obtuse",yes,yes,support,F,Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1332719469215485952,Let me know how many examples you need before you admit you're an idiot who has no idea what you're talking about:,1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1332719484847726592,I didn't see her defend the law. I saw her disagree about whether it would apply to a particular case. That's compatible with opposing it.,yes,yes,support,D,Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1332734953591889921,#DiaperDon so unfair.,1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1332759039449686016,This tard probably swallows CNN headlines whole lol,yes,yes,support,"G,D",Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1333160715696291842,You poor gullible thing: you still buy into American Exceptionalism?,1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1333161311329529858,The tweet was about Greenwald being upset over a correction Omar made about a mistake he made. You are conflating all of your problems with the entire world with this random tweet,yes,yes,support,"B,G",Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1333231299587354624,"I'm going to go with Republican sock puppet. ""Hi. I'm a Bernie supporter who has only been on Twitter since July and posts just enough populist stuff (that reinforces the Bernie-Bro stereotype) that when I try to smear Bernie's allies for made up issues I have credibility. "" BS.",1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1333301385572478976,By now it should be obvious to anyone with half a brain that Bernie was a classic Sheepdog.,yes,yes,support,"F,I",Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1334244576844947457,Bot: were your created just to annoy me or are you a general purpose Left Gatekeeper?,1332707437191852033,Rep. Ilhan Omar’s Misguided Defense of John Brennan and The Logan Act: a Dangerous and Unconstitutional Law,https://greenwald.substack.com/p/rep-ilhan-omars-misguided-defense,1334308272132812802,"Idiot, she didn't *ever* say she had concerns about Assange. Either you *still* haven't bothered to actually watch the footage, or you are intentionally lying despite having had your lie exposed repeatedly. Keep making yourself look like an idiot by skipping your homework.",yes,yes,support,H,Glenn Greenwald,9.33,34.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7564378734506775
1330969407753883649,Here again to witness the salty tears of liberals who are once again shattered by something Glenn said. Deja vu all over again.,1330950580219604992,A Long-Forgotten CIA Document From WikiLeaks Sheds Critical Light on Today's U.S. Politics and Wars,https://greenwald.substack.com/p/a-long-forgotten-cia-document-from,1330990819168423941,"Randall Stephens, toast and jelly magnate, chocolate chip cookie murderer and rapist of Belgrade's Garibaldi Battenburg New Forest.",yes,yes,unrelated,"C,D",Glenn Greenwald,0.33,38.33,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9784158331162823
1331271832176091140,Assange isn't charged with anything related to 2016. Dumb-ass.,1330950580219604992,A Long-Forgotten CIA Document From WikiLeaks Sheds Critical Light on Today's U.S. Politics and Wars,https://greenwald.substack.com/p/a-long-forgotten-cia-document-from,1331278557260222467,"Really name calling... u think there could be a reason that a Justice Department run by Bill Barr didn't charge Assange with anything related to 2016? Please explain the interaction between Assange and LulzSec? I've so often that Assange doesn't hack, but this is NOT true.",yes,yes,support,E,Glenn Greenwald,0.33,38.33,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9784158331162823
1358483880269914115,"Her life was.not threatened more than any other member who are there. But what AOC is doing after that by performing the rituals of victimhood is the problems. Public therapy, shivering in Congress. Acts that people can see that she is way much exaggerating.",1358460871584923650,The Journalistic Tattletale and Censorship Industry Suffers Several Well-Deserved Blows,https://greenwald.substack.com/p/the-journalistic-tattletale-and-censorship,1358503799715889153,"Lol, how do I sleep after dissing Glen Greenwald? Is that a serious question ?",yes,yes,support,"C,D",Glenn Greenwald,16.0,35.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9524232803684781
1358503552251953152,"We don't worship politicians, Glenn. Or journalists. You sound like Dore now. A man who talks out his a** most of the time and when called out on it, yells like a three year old at whoever calls him out. For example:",1358460871584923650,The Journalistic Tattletale and Censorship Industry Suffers Several Well-Deserved Blows,https://greenwald.substack.com/p/the-journalistic-tattletale-and-censorship,1358512950026321932,"You anti-Dore smear-artist operatives are the exact ethically bankrupt guardians of the status quo Glenn writes about here Keep gaslighting, you're comical in your buffoonish desperation ",yes,yes,support,"F,D",Glenn Greenwald,16.0,35.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9524232803684781
1358508176707112962,lol good job finally reading the thing you were commenting on dipshit,1358460871584923650,The Journalistic Tattletale and Censorship Industry Suffers Several Well-Deserved Blows,https://greenwald.substack.com/p/the-journalistic-tattletale-and-censorship,1358509340878118922,Well if you read it than what explains the stupidity of calling Glenn a tattle-tale for repeating a public tweet? I guess retweeting to disagree is also tattling.,yes,yes,oppose,E,Glenn Greenwald,16.0,35.67,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.9524232803684781
1367915056005083137,Putting that in quotes when that's literally what happened for your trash person dishonest spin to get on Tucker Carlson is just you showing your ass AGAIN. Your transparently cherry picked contrarianism that literally only helps one side every single time is pathetic,1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1367918386118852609,There's the side that wants authoritarianism and the side that doesn't. You're with the authoritarians.,yes,yes,oppose,D,Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1367947737363341315,"You're just an authoritarian and fascist who - like the neocons with 9/11 - want the threat of Others to be as high as possible to justify sweeping abuses of power, and thus accuse anyone of trying to keep the threat in perspective of sympathizing with The Terrorists.",1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1367948448490807300,The first insurrection where the insurgent carried cameras instead of guns.,yes,yes,support,"F,I",Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1367983724239843328,"Hey Glenn? There were bombs, knives, stun guns, flag poles, bear spray. People were killed. Yes it was an insurrection. You asshole. Report facts keep your bullcrap.",1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1368564882086522882,"They didnt kill any1....one rioter was shot by police, 1 had a heart attack and 1 got trampled, and no one knows how the cop died....but he definitely wasn't bludgeoned. We don't need DC occupied or ppl freaking out about idiot Q prophecies that amount to nothing",yes,yes,support,E,Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1368209864367935491,Hilarious is ur being lead around the nose by Trump and are too inculcated to see. These were his goons meant to disrupt certification.,1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1368215648434876417,Strange that Christopher Wray said he was not aware of any weapons being confiscated.,yes,yes,support,"E,F",Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1368300849055682563,Thanks for the block. I guess from your tweet below you are too stupid to know how to end a conversation you no longer wish to participate in. Hint: Just stop participating.,1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1368348295714766852,Very little violence? Tell that to 140 injured officers. This was a planned stunt orchestrated by POTUS involving known violent entities like Proud Boys meant to help overturn an election. Hello???,yes,no,unrelated,C,Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1368383057716187139,You can disagree with the examples Vaush provides from time to time with out claiming he is pro-child porn. You’re either a troll or easily duped sorry,1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1368383273022365698,Nobody is requiring him to make these examples. Nobody is making him say this shit except Vaush.,yes,yes,support,C,Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1368389866061398018,"I can't even share this because dude goes off on the pope so much. But let's be real, it's not cool to be like ""I'm sorry I said the n word"" while continuing to use ""suck dick"" references and call people cunts, twots, and pussies.",1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1368391340183191556,That's a fair point imo.,yes,yes,support,F,Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1368436104542699521,"When you’re so out of touch w reality, your own racism, or how literally anything works it makes lots of sense that in 6 years a total of 52 people out of millions think anything you say is worth listening to. Go stamp your feet crying out like a 8 yr old to the no one listening.",1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1368438711675850752,"^ When you're so deep into a hole of your own digging, that having a public tantrum by throwing together a string of absurdities and non sequiturs seems like a good idea to you. Your advice to me is to do what you've been doing. No thanks. What a pathetic person and joke you are",yes,yes,oppose,"D,F",Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1311827489497513984,But keep rooting for criminals I guess.,1311779942078861314,Michigan attorney general charges right-wing provocateurs with election felonies,https://www.freep.com/story/news/politics/elections/2020/10/01/michigan-ag-charges-right-wing-election-felonies/5886898002,1311827817072599040,No bigger criminals than the ones robbing people's paychecks and robbing the value of their money.,yes,yes,support,F,Detroit Free Press,-4.33,48.67,middle,"reliable, fact reporting",48.09,-4.09,0.6719618424724171
1311830333772509192,"Dude, those 2 asshats are well known for pulling bullshit like this. She is doing her job.",1311779942078861314,Michigan attorney general charges right-wing provocateurs with election felonies,https://www.freep.com/story/news/politics/elections/2020/10/01/michigan-ag-charges-right-wing-election-felonies/5886898002,1311831438174621697,"Kind of a slippery slope though, don’t you think? Political dishonesty/deceit is a tool every politician utilizes. IMO, it’s basically the same thing. Lying or distorting facts to get people to believe/think/do what you want them to do",yes,yes,support,F,Detroit Free Press,-4.33,48.67,middle,"reliable, fact reporting",48.09,-4.09,0.6719618424724171
1301622564247285762,anyone that's for closing this junk for this long never try to open a place you own ever cause your a 100% idiot who doesn't understand how much this hurt people or hurt there life's or there family's that work in one or small buss owners or let's not she up the number's alot,1301600170719748098,"Michigan gyms, pools may reopen Sept. 9; organized sports may resume, Whitmer says",https://www.freep.com/story/news/local/michigan/2020/09/03/michigan-gyms-pools-reopening-sports-gretchen-whitmer/5706605002/,1301623813948559362,No hair? Salons have been open since July.,yes,yes,support,"F,H",Detroit Free Press,-3.67,41.33,middle,"reliable, fact reporting",48.09,-4.09,0.43780252339385395
1301682281615159296,yeah how dare she toss old people that are healthy with people with covid how dare she not want people to have a JOB TO FEED THERE FAMILY HOW DARE SHE DESTROY PEOPLE'S LIFES WHO OWN THERE PLACE OF WORK HOW DARE SHE KILL OLD PEOPLE FREELY,1301600170719748098,"Michigan gyms, pools may reopen Sept. 9; organized sports may resume, Whitmer says",https://www.freep.com/story/news/local/michigan/2020/09/03/michigan-gyms-pools-reopening-sports-gretchen-whitmer/5706605002/,1301685371961565184,"Oh, sorry. But that's bullshit and the covid death home theory bandied about by Republicans has been debunked.",yes,yes,support,H,Detroit Free Press,-3.67,41.33,middle,"reliable, fact reporting",48.09,-4.09,0.43780252339385395
1301688788863811584,yeah i call bs on you if i put you with a person who has the flu or your family has it hmm whats your chance of getting the flu idiot,1301600170719748098,"Michigan gyms, pools may reopen Sept. 9; organized sports may resume, Whitmer says",https://www.freep.com/story/news/local/michigan/2020/09/03/michigan-gyms-pools-reopening-sports-gretchen-whitmer/5706605002/,1301689290326446083,"WHAT? Oh my God, dude. I can barely understand what you are trying to say.",yes,no,unrelated,E,Detroit Free Press,-3.67,41.33,middle,"reliable, fact reporting",48.09,-4.09,0.43780252339385395
1423011583945592835,Landlords are leeches.,1423005128525766658,"Cori Bush, Democrat demanding eviction halt, was sued for not paying rent",https://www.foxnews.com/politics/cori-bush-eviction-halt-sued.amp,1423014984674693123,yeah there are plenty of alternatives....benches tents or gee maybe buy your own house and quit trying to rip off hard working people. Renters have no respect for other people's property and hard work.,yes,yes,support,D,Fox News,14.33,34.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.16747743494443532
1423024299783254017,Cori Bush's experience gives her empathy for people struggling in an economic system rigged against them by your friends. Your experience gives you empathy for serial sexual harassers.,1423005128525766658,"Cori Bush, Democrat demanding eviction halt, was sued for not paying rent",https://www.foxnews.com/politics/cori-bush-eviction-halt-sued.amp,1423065555616079873,Demorat Logic,yes,yes,support,"H,E",Fox News,14.33,34.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.16747743494443532
1416530109033590790,Always Chinese with him! Old China joe! Being controlled by his masters,1416525889697767427,White House doubles down on its harsh criticism of Facebook following Biden's 'killing' remarks,https://www.foxnews.com/politics/white-house-criticism-facebook-biden-killing-remarks,1416530509610377218,"He is pushing back on lies that's getting people killed, not free speech. Just like you can't yell fire in a theater.",yes,yes,support,H,Fox News,5.67,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9314028577953561
1416533888847990790,You are delusional. Weak economy? It was booming. Divided country came from Obamas dumb ass. Virus is a fucking joke.,1416525889697767427,White House doubles down on its harsh criticism of Facebook following Biden's 'killing' remarks,https://www.foxnews.com/politics/white-house-criticism-facebook-biden-killing-remarks,1416535680654712832,What did Trump do to unite a divided country? Biden inherited a weak economy.... Your denial shows you don't understand anything about the economy... What about the virus? Trump failures to deal with the virus is reason he is a one term president.,yes,yes,support,G,Fox News,5.67,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9314028577953561
1416556980051775489,SMDH. You are so stupid to just give up your constitutional rights to facebook and the pet rock in chief.,1416525889697767427,White House doubles down on its harsh criticism of Facebook following Biden's 'killing' remarks,https://www.foxnews.com/politics/white-house-criticism-facebook-biden-killing-remarks,1416563088992743427,Please tell me again what Communism means?,yes,yes,support,B,Fox News,5.67,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9314028577953561
1416597704453492736,yeah I'm pretty sure that we will probably reach that level of stupid .. the community is dumbing down each generation,1416525889697767427,White House doubles down on its harsh criticism of Facebook following Biden's 'killing' remarks,https://www.foxnews.com/politics/white-house-criticism-facebook-biden-killing-remarks,1416599587175899137,Well it is what it is. What are you doing to survive this generation?,yes,no,unrelated,B,Fox News,5.67,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9314028577953561
1417499769501585410,You don't have to laugh to know that he was joking. Again if you injected bleach you should not reproduce. If you thought he was serious you should no reproduce you are too dumb and your offspring will kill us,1416791297549946882,Former surgeon general says CDC mask guidance 'premature' and 'wrong',https://www.foxnews.com/health/former-surgeon-general-mask-guidance-wrong,1417503072671068163,"No, I need to be paid to come up with a solution. Something that would require research and time. The criticism comes free. You’re welcome.",yes,yes,support,"E,C",Fox News,2.33,43.67,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9614609812031628
1419064442294132737,"Clueless cult clowns crave their criminal conman, delusional Donald, the dimwit deplorable.",1419029619424915457,Pennsylvania Lt. Gov. says voter ID requirements 'insidious' in talk with fleeing Texas Dems,https://www.foxnews.com/politics/pennsylvania-lt-gov-voter-id-requirements-insidious,1419064566873567234,Lmaooo..bruh.. you’re so flustered and tired you just keep posing the same pic with the same ol tired commie lies.. go home ,yes,yes,support,D,Fox News,2.67,42.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9008561955141721
1419144486471536641,"Good lord. That’s some twisted logic. How about something closer to the topic, like all of the people in hospitals and dying from Covid now are anti-vaxxer &amp; anti-mask lunatics?",1419137833936297986,"Chicago, Boston, Atlanta join growing list of cities requiring students wear masks",https://www.foxnews.com/us/chicago-boston-atlanta-join-growing-list-cities-requiring-students-wear-masks,1419145639846453251,14th amendment=Liberty.,yes,yes,support,"G,D",Fox News,0.0,45.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9599082703820854
1419146444305481732,ummmm you can fear factor all you want but the facts prove you wrong. There is no increase. A school age kid is more likely to die of suicide driven by a lunatic fear mongering parent like you than from covid.,1419137833936297986,"Chicago, Boston, Atlanta join growing list of cities requiring students wear masks",https://www.foxnews.com/us/chicago-boston-atlanta-join-growing-list-cities-requiring-students-wear-masks,1419147353035001857,Mmkay…..Stick with your one random slide while the rest of us live in reality. Even FoxNews agrees with me.,yes,yes,oppose,"D,H",Fox News,0.0,45.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9599082703820854
1419028599861088260,"Cawthorn, the fraud, peddling a baseless smear campaign.",1419024586738339842,Cawthorn stands by call for criminal charges against Fauci: He 'broke his oath',https://www.foxnews.com/politics/madison-cawthorn-call-legal-action-anthony-fauci,1419161318230274049,Your out,yes,yes,support,"G,D",Fox News,7.67,39.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.6719618424724171
1418741805521285120,Big time projection there. Look it up if you don’t understand. T***p needs help - mentally and physically. Jail ought to do the trick.,1418739486624817155,"Biden heckled at Terry McAuliffe rally in Virginia: 'It's not a Trump rally, let him holler'",https://www.foxnews.com/politics/biden-heckled-plagued-by-another-small-crowd-at-mcauliffe-event,1418742223567425538,Found innocent. Does anyone remember the fake Steele Dossier the Democrats purchased,yes,yes,support,F,Fox News,5.33,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.8127342619816308
1418741860906979329,Pretty rich coming from the inject bleach and very powerful light up your butt crowd,1418739486624817155,"Biden heckled at Terry McAuliffe rally in Virginia: 'It's not a Trump rally, let him holler'",https://www.foxnews.com/politics/biden-heckled-plagued-by-another-small-crowd-at-mcauliffe-event,1418746371683799053,Boom!!,yes,yes,support,G,Fox News,5.33,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.8127342619816308
1418743825065992193,Loser trumpers,1418739486624817155,"Biden heckled at Terry McAuliffe rally in Virginia: 'It's not a Trump rally, let him holler'",https://www.foxnews.com/politics/biden-heckled-plagued-by-another-small-crowd-at-mcauliffe-event,1418744766313992202,safety? is good for you rich elites isn't it but his crime bills locked up all of those who made you safe should thank him for that cause he didnt want his kids in a racial jungle,yes,yes,unrelated,"F,B",Fox News,5.33,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.8127342619816308
1418763499740741642,"After TFG lost in a landslide, you and your idiot viewers still think votes are cast at rallies, and that strength is shown by yelling at and mocking fellow Americans. Joe is too strong, self-assured, beloved and classy for you.",1418739486624817155,"Biden heckled at Terry McAuliffe rally in Virginia: 'It's not a Trump rally, let him holler'",https://www.foxnews.com/politics/biden-heckled-plagued-by-another-small-crowd-at-mcauliffe-event,1418776476925665283,"No, we know votes were cast illegally with out poll watchers that were told voting stopped! Demo cheats!!! The evidence is being uncovered and will be coming out soon, just stay tuned!! Read the manifesto if you want to know the socialist plan, it's all in print!!!",yes,yes,support,E,Fox News,5.33,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.8127342619816308
1418977019707150340,"He thinks they are going to vote Demo-rat. Wrong, these immigrants no all about socialism. For those who believe in socialism name one country that has been successful using it? And don't say Sweden or China.",1418975512840441857,Senate GOP report finds Biden administration spending $2B to suspend border wall construction,https://www.foxnews.com/politics/senate-gop-report-biden-administration-2b-suspend-wall-construction,1418979128796123146,China isn’t a socialist country.,yes,yes,support,"F,H",Fox News,13.33,35.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9671021733226759
1418978159798718469,"Democrats are fake but republicans aren’t? Gtfoh, that koolaid got you good. Almost everything out the GOP now is a lie or “alternate fact”",1418975512840441857,Senate GOP report finds Biden administration spending $2B to suspend border wall construction,https://www.foxnews.com/politics/senate-gop-report-biden-administration-2b-suspend-wall-construction,1418995289302650884,Same with dems. Even your beloved cnn is waking up to the lies.,yes,yes,oppose,"E,I",Fox News,13.33,35.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9671021733226759
